arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,2,1,12.8577,24.0456,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,4,1,9.19258,12.9717,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,8,1,8.19322,11.4411,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,16,1,7.49934,10.0849,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,32,1,7.20442,9.4512,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_48600_bw2.mtx,48600,35663339,2,40,1,7.49605,9.64949,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,1,1,9.91353,41.1809,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,2,1,7.9694,40.4362,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,4,1,4.07113,29.1879,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,8,1,3.66361,29.0748,0,0,0,0,0,0,0,ok
intel,sympack-7,cn603-09-r,group11,inla_graph_lgm_50000_bw15000.mtx,50000,7286160,2,16,1,3.52691,28.9386,0,0,0,0,0,0,0,ok
