arch,library,host,group,matrix,n,nnz_upper,mtype,cores,rep,analyze_s,factor_s,factor_gflops,factor_nnz,fill_ratio,solve1_s,solve8_s,solve40_s,logdet,status
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,16,1,0.007701,0.000868,0.34,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,32,1,0.007701,0.000862,0.34,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_8rtKSK.mtx,7860,32965,2,40,1,0.007677,0.000867,0.34,41613,1.2623,0,0,0,54302.787529,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,1,1,0.116088,0.661512,46.19,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,2,1,0.114478,0.374783,81.53,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,4,1,0.115028,0.234507,130.30,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,8,1,0.116894,0.156090,195.76,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,16,1,0.115017,0.116818,261.56,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,32,1,0.115234,0.111721,273.50,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal1.mtx,5126,2644501,2,40,1,0.115956,0.110048,277.66,11041301,4.1752,0,0,0,35560.744470,ok
intel,cholmod-5,cn512-24-l,group2,inla_graph_animal2.mtx,50126,251427001,2,2,1,14.482203,239.629850,119.14,1055351801,4.1974,0,0,0,461827.749264,ok
